innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,AK Markram,30,21,5,1,142.86,c Washington Sundar b M Prasidh Krishna,1
1,Lucknow Super Giants,MR Marsh,11,4,1,1,275.0,c Shubman Gill b K Rabada,2
1,Lucknow Super Giants,RR Pant,18,11,2,1,163.64,c R Tewatia b Mohammed Siraj,3
1,Lucknow Super Giants,A Badoni,9,11,1,0,81.82,c GD Phillips b M Prasidh Krishna,4
1,Lucknow Super Giants,N Pooran,19,21,0,2,90.48,c Shubman Gill b M Prasidh Krishna,5
1,Lucknow Super Giants,Abdul Samad,18,22,2,0,81.82,c GD Phillips b Ashok Sharma,6
1,Lucknow Super Giants,MD Choudhary,18,14,1,1,128.57,c JC Buttler b M Prasidh Krishna,7
1,Lucknow Super Giants,GF Linde,16,10,3,0,160.0,c M Shahrukh Khan b Ashok Sharma,8
1,Lucknow Super Giants,Mohammed Shami,12,5,1,1,240.0,not out,9
1,Lucknow Super Giants,Avesh Khan,4,1,1,0,400.0,not out,10
2,Gujarat Titans,B Sai Sudharsan,15,14,3,0,107.14,c Avesh Khan b DS Rathi,1
2,Gujarat Titans,Shubman Gill,56,40,6,1,140.0,c RR Pant b Prince Yadav,2
2,Gujarat Titans,JC Buttler,60,37,11,0,162.16,c AK Markram b Mohammed Shami,3
2,Gujarat Titans,Washington Sundar,21,13,2,1,161.54,not out,4
2,Gujarat Titans,R Tewatia,10,8,1,0,125.0,not out,5
