match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2012-04-06,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,32,1,8.0,8,0,1
7,2012-04-08,Kolkata Knight Riders,Sawai Mansingh Stadium,4.0,1,25,2,6.25,10,0,0
12,2012-04-11,Mumbai Indians,Wankhede Stadium,3.0,0,25,0,8.33,0,0,0
15,2012-04-13,Kolkata Knight Riders,Eden Gardens,3.0,0,25,0,8.33,1,1,0
18,2012-04-15,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,25,4,6.25,8,1,0
20,2012-04-17,Deccan Chargers,Sawai Mansingh Stadium,4.0,0,27,1,6.75,10,1,0
26,2012-04-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,30,0,7.5,2,0,0
30,2012-04-23,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,0,44,0,11.0,7,0,1
48,2012-05-05,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,28,1,7.0,8,0,0
52,2012-05-08,Pune Warriors,Subrata Roy Sahara Stadium,3.0,0,20,0,6.67,1,1,0
56,2012-05-10,Chennai Super Kings,Sawai Mansingh Stadium,4.0,0,18,2,4.5,13,1,0
60,2012-05-13,Pune Warriors,Sawai Mansingh Stadium,3.0,0,24,0,8.0,3,0,0
68,2012-05-18,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,20,2,5.0,12,2,0
72,2012-05-20,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,37,0,9.25,7,2,1
