match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2010-03-12,Deccan Chargers,Dr DY Patil Sports Academy,3.0,0,17,1,5.67,8,0,0
4,2010-03-14,Royal Challengers Bangalore,Eden Gardens,4.0,0,22,2,5.5,9,0,1
8,2010-03-16,Chennai Super Kings,Eden Gardens,4.0,0,21,0,5.25,9,1,0
13,2010-03-20,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,25,0,6.25,8,1,0
17,2010-03-22,Mumbai Indians,Brabourne Stadium,4.0,0,21,1,5.25,8,0,0
26,2010-03-29,Delhi Daredevils,Feroz Shah Kotla,4.0,0,26,0,6.5,7,0,0
30,2010-04-01,Deccan Chargers,Eden Gardens,4.0,0,29,1,7.25,8,0,0
34,2010-04-04,Kings XI Punjab,Eden Gardens,4.0,0,41,1,10.25,3,1,0
53,2010-04-17,Rajasthan Royals,Eden Gardens,4.0,0,31,1,7.75,8,0,0
56,2010-04-19,Mumbai Indians,Eden Gardens,4.0,0,20,2,5.0,9,0,0
