innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AB Dinda,4.0,0,41,0,10.25,5,0,0
1,Pune Warriors,AM Nayar,3.0,0,23,0,7.67,3,1,0
1,Pune Warriors,B Kumar,4.0,1,24,0,6.0,9,0,0
1,Pune Warriors,KW Richardson,4.0,0,35,1,8.75,6,0,0
1,Pune Warriors,LJ Wright,1.0,0,12,1,12.0,2,0,0
1,Pune Warriors,R Sharma,4.0,0,27,1,6.75,8,0,0
2,Chennai Super Kings,CH Morris,3.0,0,21,1,7.0,7,1,0
2,Chennai Super Kings,DJ Bravo,4.0,0,18,1,4.5,10,1,0
2,Chennai Super Kings,JA Morkel,3.0,0,20,0,6.67,8,0,0
2,Chennai Super Kings,MM Sharma,4.0,0,21,3,5.25,11,1,0
2,Chennai Super Kings,R Ashwin,2.0,0,20,0,10.0,5,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,26,1,6.5,14,0,1
