match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2014-04-18,Rajasthan Royals,Sheikh Zayed Stadium,32,35,1,0,91.43,c KW Richardson b R Bhatia,3
9,2014-04-22,Kings XI Punjab,Sharjah Cricket Stadium,8,12,1,0,66.67,c GJ Maxwell b L Balaji,3
12,2014-04-25,Delhi Daredevils,Dubai International Cricket Stadium,58,45,3,3,128.89,not out,3
17,2014-04-27,Chennai Super Kings,Sharjah Cricket Stadium,0,2,0,0,0.0,lbw b BW Hilfenhaus,3
20,2014-04-30,Mumbai Indians,Dubai International Cricket Stadium,65,51,1,4,127.45,c CM Gautam b CJ Anderson,4
24,2014-05-04,Royal Challengers Bangalore,M Chinnaswamy Stadium,61,49,4,3,124.49,b MA Starc,4
30,2014-05-08,Rajasthan Royals,"Sardar Patel Stadium, Motera",6,7,0,0,85.71,st SV Samson b PV Tambe,5
32,2014-05-10,Delhi Daredevils,Feroz Shah Kotla,12,9,1,0,133.33,not out,3
36,2014-05-12,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",55,31,6,2,177.42,not out,4
39,2014-05-14,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",44,23,3,3,191.3,"run out (M Vohra, Sandeep Sharma)",4
43,2014-05-18,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",34,18,3,2,188.89,c YK Pathan b UT Yadav,4
46,2014-05-20,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",59,46,3,4,128.26,c Yuvraj Singh b VR Aaron,2
50,2014-05-22,Chennai Super Kings,JSCA International Stadium Complex,90,45,12,3,200.0,b JW Hastings,1
54,2014-05-24,Kolkata Knight Riders,Eden Gardens,4,2,1,0,200.0,b M Morkel,1
