innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rising Pune Supergiant,A Zampa,4.0,0,45,1,11.25,8,0,0
1,Rising Pune Supergiant,AB Dinda,3.0,0,36,0,12.0,6,2,0
1,Rising Pune Supergiant,BA Stokes,4.0,0,41,0,10.25,7,0,0
1,Rising Pune Supergiant,DL Chahar,3.0,0,35,1,11.67,3,2,0
1,Rising Pune Supergiant,Imran Tahir,4.0,0,24,1,6.0,7,1,0
1,Rising Pune Supergiant,R Bhatia,2.0,0,21,0,10.5,1,0,0
2,Delhi Daredevils,A Mishra,3.0,0,11,3,3.67,10,0,0
2,Delhi Daredevils,CH Morris,2.0,0,19,1,9.5,5,1,0
2,Delhi Daredevils,CJ Anderson,1.0,0,10,0,10.0,2,0,0
2,Delhi Daredevils,PJ Cummins,3.1,1,24,2,7.58,6,1,0
2,Delhi Daredevils,S Nadeem,4.0,0,23,1,5.75,10,1,0
2,Delhi Daredevils,Z Khan,3.0,0,20,3,6.67,8,1,0
