cricsheet_match_id,match_number,date,venue,team_1,team_2,toss_winner,toss_decision,winner,result,win_by_runs,win_by_wickets,player_of_match,team_1_score,team_2_score,team_1_overs,team_2_overs,method,target_overs,match_stage,umpire_1,umpire_2,tv_umpire,match_referee
980931,16,2016-04-22,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Rising Pune Supergiants,Rising Pune Supergiants,field,Royal Challengers Bangalore,,13,0,AB de Villiers,185/3,172/8,20.0,20.0,,20,league,CB Gaffaney,VK Sharma,KN Ananthapadmanabhan,Chinmay Sharma
980933,17,2016-04-23,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,Delhi Daredevils,,10,0,SV Samson,164/4,154/7,20.0,20.0,,20,league,S Ravi,C Shamshuddin,Nitin Menon,M Nayyar
980935,18,2016-04-23,"Rajiv Gandhi International Stadium, Uppal",Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,5,Mustafizur Rahman,143/6,146/5,20.0,17.5,,20,league,AK Chaudhary,CK Nandan,AY Dandekar,RS Mahanama
980937,19,2016-04-24,Saurashtra Cricket Association Stadium,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,bat,Gujarat Lions,,0,6,V Kohli,180/2,182/4,20.0,19.3,,20,league,K Bharatan,BNJ Oxenford,KN Ananthapadmanabhan,S Chaturvedi
980939,20,2016-04-24,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,2,SA Yadav,160/5,162/8,20.0,19.3,,20,league,CB Gaffaney,A Nand Kishore,VK Sharma,Chinmay Sharma
980941,21,2016-04-25,"Punjab Cricket Association IS Bindra Stadium, Mohali",Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,Mumbai Indians,,25,0,PA Patel,189/6,164/7,20.0,20.0,,20,league,Nitin Menon,RJ Tucker,C Shamshuddin,RS Madugalle
980943,22,2016-04-26,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,,34,0,AB Dinda,118/8,94/3,20.0,11.0,D/L,11,league,AY Dandekar,CK Nandan,HDPK Dharmasena,Amit Sharma
980945,23,2016-04-27,Feroz Shah Kotla,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Gujarat Lions,,1,0,CH Morris,172/6,171/5,20.0,20.0,,20,league,M Erasmus,S Ravi,AK Chaudhary,J Srinath
980947,24,2016-04-28,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,6,RG Sharma,174/5,178/4,20.0,18.0,,20,league,Nitin Menon,RJ Tucker,C Shamshuddin,RS Madugalle
980949,25,2016-04-29,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,,0,3,DR Smith,195/3,196/7,20.0,20.0,,20,league,CB Gaffaney,BNJ Oxenford,A Nand Kishore,Chinmay Sharma
980951,26,2016-04-30,Feroz Shah Kotla,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Daredevils,,27,0,CR Brathwaite,186/8,159/10,20.0,18.3,,20,league,KN Ananthapadmanabhan,M Erasmus,S Ravi,J Srinath
980953,27,2016-04-30,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,,15,0,DA Warner,194/5,179/6,20.0,20.0,,20,league,AK Chaudhary,HDPK Dharmasena,CK Nandan,RS Mahanama
980955,28,2016-05-01,Saurashtra Cricket Association Stadium,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Kings XI Punjab,,23,0,AR Patel,154/10,131/9,19.5,20.0,,20,league,BNJ Oxenford,VK Sharma,CB Gaffaney,M Nayyar
980957,29,2016-05-01,Maharashtra Cricket Association Stadium,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,8,RG Sharma,159/5,161/2,20.0,18.3,,20,league,AY Dandekar,RJ Tucker,Nitin Menon,RS Madugalle
980959,30,2016-05-02,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,5,AD Russell,185/7,189/5,20.0,19.1,,20,league,M Erasmus,S Ravi,K Bharatan,J Srinath
980961,31,2016-05-03,Saurashtra Cricket Association Stadium,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,,0,8,RR Pant,149/7,150/2,20.0,17.2,,20,league,CB Gaffaney,BNJ Oxenford,A Nand Kishore,M Nayyar
980963,32,2016-05-04,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kolkata Knight Riders,,7,0,AD Russell,164/3,157/9,20.0,20.0,,20,league,AK Chaudhary,HDPK Dharmasena,CK Nandan,Amit Sharma
980965,33,2016-05-05,Feroz Shah Kotla,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,,0,7,AM Rahane,162/7,166/3,20.0,19.1,,20,league,C Shamshuddin,RJ Tucker,AY Dandekar,RS Madugalle
980967,34,2016-05-06,"Rajiv Gandhi International Stadium, Uppal",Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,5,B Kumar,126/6,129/5,20.0,19.0,,20,league,M Erasmus,S Ravi,KN Ananthapadmanabhan,J Srinath
980969,35,2016-05-07,M Chinnaswamy Stadium,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,7,V Kohli,191/6,195/3,20.0,19.3,,20,league,CB Gaffaney,BNJ Oxenford,A Nand Kishore,Chinmay Sharma
980971,36,2016-05-07,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,,9,0,MP Stoinis,181/5,172/5,20.0,20.0,,20,league,HDPK Dharmasena,CK Nandan,AK Chaudhary,RS Mahanama
980973,37,2016-05-08,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,,85,0,A Nehra,177/3,92/10,20.0,16.3,,20,league,S Ravi,C Shamshuddin,Nitin Menon,RS Madugalle
980975,38,2016-05-08,Eden Gardens,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,,0,5,P Kumar,158/4,164/5,20.0,18.0,,20,league,M Erasmus,RJ Tucker,K Bharatan,J Srinath
980977,39,2016-05-09,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,,1,0,SR Watson,175/6,174/4,20.0,20.0,,20,league,AK Chaudhary,HDPK Dharmasena,CK Nandan,Amit Sharma
980979,40,2016-05-10,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Rising Pune Supergiants,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,4,0,A Zampa,137/8,133/8,20.0,20.0,,20,league,CB Gaffaney,VK Sharma,BNJ Oxenford,S Chaturvedi
980981,41,2016-05-11,M Chinnaswamy Stadium,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,,0,6,KH Pandya,151/4,153/4,20.0,18.4,,20,league,AY Dandekar,C Shamshuddin,RJ Tucker,RS Madugalle
980983,42,2016-05-12,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,,0,7,CH Morris,146/8,150/3,20.0,18.1,,20,league,K Bharatan,M Erasmus,KN Ananthapadmanabhan,J Srinath
980985,43,2016-05-13,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Kings XI Punjab,,0,7,MP Stoinis,124/9,127/3,20.0,17.0,,20,league,HDPK Dharmasena,CK Nandan,AK Chaudhary,RS Mahanama
980987,44,2016-05-14,M Chinnaswamy Stadium,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Royal Challengers Bangalore,,144,0,AB de Villiers,248/3,104/10,20.0,18.4,,20,league,AY Dandekar,VK Sharma,C Shamshuddin,RS Madugalle
980989,45,2016-05-14,Eden Gardens,Rising Pune Supergiants,Kolkata Knight Riders,Rising Pune Supergiants,bat,Kolkata Knight Riders,,0,8,YK Pathan,103/6,66/2,17.4,5.0,D/L,9,league,A Nand Kishore,BNJ Oxenford,CB Gaffaney,Chinmay Sharma
980991,46,2016-05-15,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,Sunrisers Hyderabad,,0,7,HM Amla,179/4,180/3,20.0,19.4,,20,league,KN Ananthapadmanabhan,M Erasmus,K Bharatan,M Nayyar
980993,47,2016-05-15,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,,80,0,KH Pandya,206/4,126/10,20.0,19.1,,20,league,Nitin Menon,CK Nandan,AK Chaudhary,Amit Sharma
980995,48,2016-05-16,Eden Gardens,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,9,V Kohli,183/5,186/1,20.0,18.4,,20,league,CB Gaffaney,A Nand Kishore,BNJ Oxenford,Chinmay Sharma
980997,49,2016-05-17,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,,19,0,AB Dinda,121/6,76/1,20.0,11.0,D/L,11,league,Nitin Menon,C Shamshuddin,HDPK Dharmasena,RS Mahanama
980999,50,2016-05-18,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Royal Challengers Bangalore,,82,0,V Kohli,211/3,120/9,15.0,14.0,D/L,14,league,KN Ananthapadmanabhan,M Erasmus,K Bharatan,M Nayyar
981001,51,2016-05-19,Green Park,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,,0,6,DR Smith,124/8,125/4,20.0,13.3,,20,league,AK Chaudhary,CK Nandan,AY Dandekar,RS Mahanama
981003,52,2016-05-20,Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,,0,6,KK Nair,158/7,161/4,20.0,20.0,,20,league,A Nand Kishore,BNJ Oxenford,VK Sharma,S Chaturvedi
981005,53,2016-05-21,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Kings XI Punjab,Rising Pune Supergiants,Kings XI Punjab,bat,Rising Pune Supergiants,,0,4,MS Dhoni,172/7,173/6,20.0,20.0,,20,league,HDPK Dharmasena,Nitin Menon,C Shamshuddin,RS Madugalle
981007,54,2016-05-21,Green Park,Mumbai Indians,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,,0,6,SK Raina,172/8,173/4,20.0,17.5,,20,league,AK Chaudhary,CK Nandan,AY Dandekar,RS Mahanama
981009,55,2016-05-22,Eden Gardens,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,,22,0,YK Pathan,171/6,149/8,20.0,20.0,,20,league,KN Ananthapadmanabhan,M Erasmus,K Bharatan,J Srinath
981011,56,2016-05-22,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,6,V Kohli,138/8,139/4,20.0,18.1,,20,league,A Nand Kishore,BNJ Oxenford,VK Sharma,Chinmay Sharma
981013,57,2016-05-24,M Chinnaswamy Stadium,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,0,4,AB de Villiers,158/10,159/6,20.0,18.2,,20,Qualifier 1,AK Chaudhary,HDPK Dharmasena,BNJ Oxenford,RS Mahanama
981015,58,2016-05-25,Feroz Shah Kotla,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,,22,0,MC Henriques,162/8,140/8,20.0,20.0,,20,Elimination Final,M Erasmus,C Shamshuddin,CK Nandan,RS Mahanama
981017,59,2016-05-27,Feroz Shah Kotla,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,4,DA Warner,162/7,163/6,20.0,19.2,,20,Qualifier 2,M Erasmus,CK Nandan,C Shamshuddin,RS Mahanama
981019,60,2016-05-29,M Chinnaswamy Stadium,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,8,0,BCJ Cutting,208/7,200/7,20.0,20.0,,20,Final,HDPK Dharmasena,BNJ Oxenford,AK Chaudhary,RS Madugalle
