innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,A Singh,3.0,0,29,0,9.67,4,0,0
1,Rajasthan Royals,AL Menaria,1.0,0,10,0,10.0,2,0,0
1,Rajasthan Royals,J Botha,4.0,0,23,1,5.75,12,0,0
1,Rajasthan Royals,SK Trivedi,4.0,0,28,2,7.0,7,0,0
1,Rajasthan Royals,SK Warne,4.0,0,31,1,7.75,10,0,0
1,Rajasthan Royals,SR Watson,4.0,0,19,1,4.75,9,2,0
2,Pune Warriors,AC Thomas,4.0,1,28,1,7.0,10,1,0
2,Pune Warriors,JE Taylor,3.3,0,22,0,6.29,8,0,0
2,Pune Warriors,M Kartik,4.0,0,41,0,10.25,4,0,1
2,Pune Warriors,NL McCullum,3.0,0,22,0,7.33,4,0,0
2,Pune Warriors,R Sharma,4.0,1,13,3,3.25,17,0,0
2,Pune Warriors,Yuvraj Singh,1.0,0,9,0,9.0,2,0,0
