innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,MEK Hussey,26,26,3,0,100.0,c V Sehwag b UT Yadav,1
1,Chennai Super Kings,M Vijay,31,23,3,1,134.78,run out (BJ Rohrer),2
1,Chennai Super Kings,SK Raina,7,11,0,0,63.64,c DA Warner b RE van der Merwe,3
1,Chennai Super Kings,MS Dhoni,58,35,2,4,165.71,not out,4
1,Chennai Super Kings,RA Jadeja,24,17,2,0,141.18,b UT Yadav,5
1,Chennai Super Kings,DJ Bravo,12,8,1,0,150.0,not out,6
2,Delhi Daredevils,V Sehwag,0,2,0,0,0.0,c MS Dhoni b MM Sharma,1
2,Delhi Daredevils,UBT Chand,16,12,2,1,133.33,c JO Holder b MM Sharma,2
2,Delhi Daredevils,J Botha,23,20,3,1,115.0,c JO Holder b R Ashwin,3
2,Delhi Daredevils,DA Warner,44,37,2,1,118.92,c M Vijay b JA Morkel,4
2,Delhi Daredevils,KM Jadhav,2,4,0,0,50.0,c MS Dhoni b JA Morkel,5
2,Delhi Daredevils,BJ Rohrer,4,5,0,0,80.0,c R Ashwin b JA Morkel,6
2,Delhi Daredevils,RE van der Merwe,14,16,1,0,87.5,c SK Raina b R Ashwin,7
2,Delhi Daredevils,IK Pathan,4,5,0,0,80.0,b DJ Bravo,8
2,Delhi Daredevils,UT Yadav,12,9,0,1,133.33,not out,9
2,Delhi Daredevils,A Nehra,0,1,0,0,0.0,c MS Dhoni b DJ Bravo,10
2,Delhi Daredevils,S Kaul,7,9,0,0,77.78,not out,11
