innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,YBK Jaiswal,4,1.3
1,Rajasthan Royals,2,SV Samson,86,8.3
1,Rajasthan Royals,3,N Rana,124,12.3
1,Rajasthan Royals,4,Dhruv Jurel,134,14.1
1,Rajasthan Royals,5,PWH de Silva,140,15.1
1,Rajasthan Royals,6,R Parag,166,18.5
1,Rajasthan Royals,7,JC Archer,174,19.3
1,Rajasthan Royals,8,K Kartikeya,175,19.5
1,Rajasthan Royals,9,SO Hetmyer,176,20.1
2,Chennai Super Kings,1,R Ravindra,0,1.4
2,Chennai Super Kings,2,RA Tripathi,46,8.1
2,Chennai Super Kings,3,S Dube,72,10.3
2,Chennai Super Kings,4,V Shankar,92,12.5
2,Chennai Super Kings,5,RD Gaikwad,129,16.5
2,Chennai Super Kings,6,MS Dhoni,164,20.1
