innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,9,3,Rajasthan Royals,N Rana,R Ashwin,AT Holdstock,wicket,upheld,False
1,19,6,Rajasthan Royals,M Theekshana,KK Ahmed,AT Holdstock,wicket,upheld,False
