innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,Anmolpreet Singh,31,26,3,1,119.23,lbw b KH Pandya,1
1,Sunrisers Hyderabad,MA Agarwal,8,7,1,0,114.29,c MP Stoinis b KH Pandya,2
1,Sunrisers Hyderabad,RA Tripathi,34,41,4,0,82.93,c A Mishra b Yash Thakur,3
1,Sunrisers Hyderabad,AK Markram,0,1,0,0,0.0,b KH Pandya,4
1,Sunrisers Hyderabad,HC Brook,3,4,0,0,75.0,st N Pooran b Ravi Bishnoi,5
1,Sunrisers Hyderabad,Washington Sundar,16,28,0,0,57.14,c DJ Hooda b A Mishra,6
1,Sunrisers Hyderabad,Abdul Samad,21,10,1,2,210.0,not out,7
1,Sunrisers Hyderabad,AU Rashid,4,3,1,0,133.33,c DJ Hooda b A Mishra,8
1,Sunrisers Hyderabad,Umran Malik,0,0,0,0,0.0,"run out (DJ Hooda, JD Unadkat)",9
2,Lucknow Super Giants,KR Mayers,13,14,2,0,92.86,c MA Agarwal b Fazalhaq Farooqi,1
2,Lucknow Super Giants,KL Rahul,35,31,4,0,112.9,lbw b AU Rashid,2
2,Lucknow Super Giants,DJ Hooda,7,8,0,1,87.5,c & b B Kumar,3
2,Lucknow Super Giants,KH Pandya,34,23,4,1,147.83,c Anmolpreet Singh b Umran Malik,4
2,Lucknow Super Giants,MP Stoinis,10,13,2,0,76.92,not out,5
2,Lucknow Super Giants,R Shepherd,0,1,0,0,0.0,lbw b AU Rashid,6
2,Lucknow Super Giants,N Pooran,11,6,1,1,183.33,not out,7
