innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,MA Agarwal,21,3.5
1,Sunrisers Hyderabad,2,Anmolpreet Singh,50,8.5
1,Sunrisers Hyderabad,3,AK Markram,50,8.6
1,Sunrisers Hyderabad,4,HC Brook,55,9.6
1,Sunrisers Hyderabad,5,RA Tripathi,94,18.2
1,Sunrisers Hyderabad,6,Washington Sundar,104,19.3
1,Sunrisers Hyderabad,7,AU Rashid,108,19.6
1,Sunrisers Hyderabad,8,Umran Malik,109,20.1
2,Lucknow Super Giants,1,KR Mayers,35,5.3
2,Lucknow Super Giants,2,DJ Hooda,45,6.6
2,Lucknow Super Giants,3,KH Pandya,100,13.2
2,Lucknow Super Giants,4,KL Rahul,114,15.1
2,Lucknow Super Giants,5,R Shepherd,114,15.2
