innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,C de Grandhomme,1.0,0,15,0,15.0,0,0,0
1,Kolkata Knight Riders,CR Woakes,3.0,0,20,0,6.67,5,0,0
1,Kolkata Knight Riders,Kuldeep Yadav,4.0,0,27,0,6.75,4,0,0
1,Kolkata Knight Riders,NM Coulter-Nile,4.0,0,34,3,8.5,11,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,25,1,6.25,8,1,0
1,Kolkata Knight Riders,UT Yadav,4.0,0,38,1,9.5,8,1,0
2,Delhi Daredevils,A Mishra,3.0,0,36,0,12.0,5,0,0
2,Delhi Daredevils,CH Morris,3.0,0,39,0,13.0,3,0,0
2,Delhi Daredevils,CJ Anderson,2.5,0,27,0,9.53,3,0,0
2,Delhi Daredevils,K Rabada,3.2,0,20,2,6.0,8,1,0
2,Delhi Daredevils,PJ Cummins,3.0,0,22,0,7.33,7,0,0
2,Delhi Daredevils,Z Khan,1.1,0,8,0,6.86,2,0,0
