innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Mishra,3.0,0,28,0,9.33,3,0,0
1,Delhi Capitals,AR Patel,4.0,0,39,1,9.75,5,0,0
1,Delhi Capitals,CH Morris,4.0,0,41,1,10.25,6,1,0
1,Delhi Capitals,I Sharma,4.0,0,29,1,7.25,11,0,0
1,Delhi Capitals,K Rabada,4.0,0,37,2,9.25,8,1,0
1,Delhi Capitals,SE Rutherford,1.0,0,16,0,16.0,1,2,0
2,Rajasthan Royals,DS Kulkarni,4.0,0,51,1,12.75,4,0,0
2,Rajasthan Royals,JC Archer,4.0,0,31,0,7.75,8,0,0
2,Rajasthan Royals,JD Unadkat,3.2,0,36,0,10.8,4,0,0
2,Rajasthan Royals,R Parag,3.0,0,25,1,8.33,4,0,0
2,Rajasthan Royals,S Gopal,4.0,0,47,2,11.75,8,0,1
2,Rajasthan Royals,STR Binny,1.0,0,3,0,3.0,3,0,0
