innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,41,4,30,8.2,4,9
1,Rajasthan Royals,middle,98,1,54,10.89,14,10
1,Rajasthan Royals,powerplay,52,1,36,8.67,8,15
2,Delhi Capitals,death,79,2,41,11.56,10,10
2,Delhi Capitals,middle,56,2,40,8.4,7,10
2,Delhi Capitals,powerplay,58,0,35,9.94,10,11
