innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Lions,death,54,6,30,10.8,7,9
1,Gujarat Lions,middle,80,1,54,8.89,10,16
1,Gujarat Lions,powerplay,24,3,36,4.0,3,22
2,Royal Challengers Bangalore,death,70,0,39,10.77,9,10
2,Royal Challengers Bangalore,middle,60,1,38,9.47,7,9
2,Royal Challengers Bangalore,powerplay,29,5,33,5.27,3,21
