innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rising Pune Supergiant,death,45,3,30,9.0,4,8
1,Rising Pune Supergiant,middle,62,3,54,6.89,6,14
1,Rising Pune Supergiant,powerplay,64,2,36,10.67,11,15
2,Gujarat Lions,death,66,1,38,10.42,10,13
2,Gujarat Lions,middle,55,2,38,8.68,8,15
2,Gujarat Lions,powerplay,51,0,32,9.56,9,13
