match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2010-03-12,Kolkata Knight Riders,Dr DY Patil Sports Academy,4.0,0,19,0,4.75,12,0,0
5,2010-03-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,28,2,7.0,8,0,0
12,2010-03-19,Kings XI Punjab,Barabati Stadium,4.0,0,31,1,7.75,7,0,0
15,2010-03-21,Delhi Daredevils,Barabati Stadium,4.0,0,36,1,9.0,4,0,0
22,2010-03-26,Rajasthan Royals,"Sardar Patel Stadium, Motera",3.0,0,40,1,13.33,7,3,0
25,2010-03-28,Mumbai Indians,Dr DY Patil Sports Academy,4.0,0,24,2,6.0,12,0,0
30,2010-04-01,Kolkata Knight Riders,Eden Gardens,4.0,0,38,2,9.5,10,2,0
33,2010-04-03,Mumbai Indians,Brabourne Stadium,4.0,0,26,3,6.5,11,0,0
36,2010-04-05,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",3.0,0,37,1,12.33,1,1,0
40,2010-04-08,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,24,2,6.0,9,0,0
42,2010-04-10,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",3.0,0,20,1,6.67,6,0,0
46,2010-04-12,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",4.0,0,22,2,5.5,11,0,0
51,2010-04-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2.0,0,19,0,9.5,5,0,1
55,2010-04-18,Delhi Daredevils,Feroz Shah Kotla,4.0,0,16,2,4.0,11,0,0
58,2010-04-22,Chennai Super Kings,Dr DY Patil Sports Academy,4.0,0,27,1,6.75,7,0,0
59,2010-04-24,Royal Challengers Bangalore,Dr DY Patil Sports Academy,3.5,0,22,0,5.74,12,0,0
