innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,CH Gayle,52,6.2
1,Kolkata Knight Riders,2,SC Ganguly,103,12.5
1,Kolkata Knight Riders,3,MK Tiwary,103,13.2
1,Kolkata Knight Riders,4,AD Mathews,105,14.1
1,Kolkata Knight Riders,5,BB McCullum,134,17.3
1,Kolkata Knight Riders,6,WP Saha,137,18.3
1,Kolkata Knight Riders,7,CA Pujara,155,19.6
1,Kolkata Knight Riders,8,AB Dinda,155,20.1
1,Kolkata Knight Riders,9,I Sharma,155,20.3
2,Royal Challengers Bangalore,1,JH Kallis,11,3.5
2,Royal Challengers Bangalore,2,S Sriram,83,12.4
2,Royal Challengers Bangalore,3,R Dravid,102,14.2
