match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2024-03-24,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",64,41,4,4,156.1,not out,6
11,2024-03-30,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",42,21,3,3,200.0,b K Rabada,5
15,2024-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",40,21,1,5,190.48,not out,5
21,2024-04-07,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",32,22,0,3,145.45,not out,5
26,2024-04-12,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,1,0,0,0.0,b Kuldeep Yadav,5
28,2024-04-14,Kolkata Knight Riders,"Eden Gardens, Kolkata",45,32,2,4,140.62,c PD Salt b MA Starc,6
34,2024-04-19,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",23,12,3,1,191.67,not out,3
39,2024-04-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",34,15,3,2,226.67,c SN Thakur b M Pathirana,5
44,2024-04-27,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",11,11,1,0,100.0,c TA Boult b Sandeep Sharma,5
48,2024-04-30,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",14,14,1,0,100.0,not out,5
54,2024-05-05,Kolkata Knight Riders,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",10,8,0,1,125.0,c PD Salt b AD Russell,5
57,2024-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",48,26,6,1,184.62,not out,5
64,2024-05-14,Delhi Capitals,"Arun Jaitley Stadium, Delhi",61,27,6,4,225.93,c AR Patel b Mukesh Kumar,5
67,2024-05-17,Mumbai Indians,"Wankhede Stadium, Mumbai",75,29,5,8,258.62,c SA Yadav b N Thushara,5
