innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,WG Jacks,46,22,RD Rickelton,44,21,93,43
1,Mumbai Indians,2,SA Yadav,5,5,RD Rickelton,12,3,17,8
1,Mumbai Indians,3,Naman Dhir,22,17,RD Rickelton,31,14,55,31
1,Mumbai Indians,4,HH Pandya,31,15,RD Rickelton,22,12,56,27
1,Mumbai Indians,5,Tilak Varma,7,5,RD Rickelton,4,3,11,8
1,Mumbai Indians,6,R Minz,1,1,RD Rickelton,10,2,11,3
2,Sunrisers Hyderabad,1,Abhishek Sharma,45,24,TM Head,75,28,129,52
2,Sunrisers Hyderabad,2,Ishan Kishan,0,1,TM Head,0,0,0,1
2,Sunrisers Hyderabad,3,H Klaasen,3,3,TM Head,1,2,4,5
2,Sunrisers Hyderabad,4,Nithish Kumar Reddy,21,17,H Klaasen,56,23,80,40
2,Sunrisers Hyderabad,5,S Arora,30,10,H Klaasen,6,4,36,14
