innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,WG Jacks,46,22,5,3,209.09,c Ishan Kishan b Nithish Kumar Reddy,1
1,Mumbai Indians,RD Rickelton,123,55,10,8,223.64,not out,2
1,Mumbai Indians,SA Yadav,5,5,1,0,100.0,c Abhishek Sharma b E Malinga,3
1,Mumbai Indians,Naman Dhir,22,17,3,0,129.41,c Harsh Dubey b PP Hinge,4
1,Mumbai Indians,HH Pandya,31,15,2,2,206.67,c H Klaasen b Sakib Hussain,5
1,Mumbai Indians,Tilak Varma,7,5,0,1,140.0,c H Klaasen b PP Hinge,6
1,Mumbai Indians,R Minz,1,1,0,0,100.0,not out,7
2,Sunrisers Hyderabad,Abhishek Sharma,45,24,4,3,187.5,c TA Boult b AM Ghazanfar,1
2,Sunrisers Hyderabad,TM Head,76,30,4,8,253.33,c WG Jacks b HH Pandya,2
2,Sunrisers Hyderabad,Ishan Kishan,0,1,0,0,0.0,b AM Ghazanfar,3
2,Sunrisers Hyderabad,H Klaasen,65,30,7,4,216.67,not out,4
2,Sunrisers Hyderabad,Nithish Kumar Reddy,21,17,3,0,123.53,c SA Yadav b TA Boult,5
2,Sunrisers Hyderabad,S Arora,30,10,2,3,300.0,not out,6
