innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,E Lewis,36,21,YBK Jaiswal,16,12,54,33
1,Rajasthan Royals,2,SV Samson,4,5,YBK Jaiswal,10,5,14,10
1,Rajasthan Royals,3,LS Livingstone,25,17,YBK Jaiswal,19,11,48,28
1,Rajasthan Royals,4,MK Lomror,16,7,YBK Jaiswal,4,8,20,15
1,Rajasthan Royals,5,R Parag,4,5,MK Lomror,26,8,30,13
1,Rajasthan Royals,6,R Tewatia,1,2,MK Lomror,1,2,3,4
1,Rajasthan Royals,7,R Tewatia,1,3,CH Morris,4,3,6,6
1,Rajasthan Royals,8,C Sakariya,2,2,CH Morris,1,2,3,4
1,Rajasthan Royals,9,C Sakariya,5,4,Kartik Tyagi,1,2,7,6
1,Rajasthan Royals,10,Kartik Tyagi,0,1,Mustafizur Rahman,0,0,0,1
2,Punjab Kings,1,KL Rahul,49,33,MA Agarwal,63,39,120,71
2,Punjab Kings,2,AK Markram,2,3,MA Agarwal,4,4,6,7
2,Punjab Kings,3,N Pooran,32,22,AK Markram,24,17,57,39
2,Punjab Kings,4,DJ Hooda,0,2,AK Markram,0,0,0,2
2,Punjab Kings,5,FA Allen,0,1,AK Markram,0,0,0,1
