innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,AU Rashid,3.0,0,35,0,11.67,6,0,0
1,Punjab Kings,Arshdeep Singh,4.0,0,32,5,8.0,10,3,0
1,Punjab Kings,DJ Hooda,2.0,0,37,0,18.5,2,0,0
1,Punjab Kings,Harpreet Brar,3.0,0,17,1,5.67,4,0,0
1,Punjab Kings,IC Porel,4.0,0,39,1,9.75,7,2,0
1,Punjab Kings,Mohammed Shami,4.0,0,21,3,5.25,13,0,0
2,Rajasthan Royals,C Sakariya,3.0,0,31,1,10.33,5,1,0
2,Rajasthan Royals,CH Morris,4.0,0,47,0,11.75,5,5,0
2,Rajasthan Royals,Kartik Tyagi,4.0,0,29,2,7.25,12,0,1
2,Rajasthan Royals,MK Lomror,1.0,0,7,0,7.0,0,0,0
2,Rajasthan Royals,Mustafizur Rahman,4.0,0,30,0,7.5,7,0,0
2,Rajasthan Royals,R Parag,1.0,0,16,0,16.0,0,0,0
2,Rajasthan Royals,R Tewatia,3.0,0,23,1,7.67,3,1,0
