innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,MA Agarwal,7,2.3
1,Royal Challengers Bangalore,2,CH Gayle,126,16.2
1,Royal Challengers Bangalore,3,V Kohli,134,17.4
1,Royal Challengers Bangalore,4,AB McDonald,154,20.1
1,Royal Challengers Bangalore,5,AB de Villiers,155,20.3
2,Kings XI Punjab,1,SE Marsh,38,5.4
2,Kings XI Punjab,2,Mandeep Singh,73,9.5
2,Kings XI Punjab,3,N Saini,146,17.2
2,Kings XI Punjab,4,Azhar Mahmood,151,18.4
2,Kings XI Punjab,5,DJ Hussey,154,19.4
2,Kings XI Punjab,6,AM Nayar,154,19.5
