innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,18,12,S Dhawan,14,13,32,25
1,Delhi Capitals,2,MP Stoinis,18,23,S Dhawan,18,21,39,44
1,Delhi Capitals,3,SS Iyer,8,11,S Dhawan,4,5,12,16
1,Delhi Capitals,4,RR Pant,6,6,SS Iyer,1,1,7,7
1,Delhi Capitals,5,SO Hetmyer,17,10,SS Iyer,7,10,27,19
1,Delhi Capitals,6,AR Patel,4,4,SS Iyer,14,5,18,9
2,Kolkata Knight Riders,1,Shubman Gill,31,33,VR Iyer,55,41,96,74
2,Kolkata Knight Riders,2,N Rana,13,12,Shubman Gill,14,10,27,22
2,Kolkata Knight Riders,3,Shubman Gill,1,3,RA Tripathi,1,1,2,4
2,Kolkata Knight Riders,4,KD Karthik,0,3,RA Tripathi,1,5,1,8
2,Kolkata Knight Riders,5,RA Tripathi,3,3,EJG Morgan,0,3,3,6
2,Kolkata Knight Riders,6,RA Tripathi,1,1,Shakib Al Hasan,0,2,1,3
2,Kolkata Knight Riders,7,SP Narine,0,1,RA Tripathi,0,0,0,1
2,Kolkata Knight Riders,8,RA Tripathi,6,1,LH Ferguson,0,0,6,1
