innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,AM Rahane,21,19,KK Nair,19,14,44,33
1,Rajasthan Royals,2,KK Cooper,32,16,AM Rahane,11,13,49,29
1,Rajasthan Royals,3,AM Rahane,32,18,SV Samson,39,21,74,39
1,Rajasthan Royals,4,STR Binny,0,2,SV Samson,1,2,1,4
1,Rajasthan Royals,5,BCJ Cutting,1,1,SV Samson,0,2,1,3
1,Rajasthan Royals,6,JP Faulkner,23,8,BCJ Cutting,7,5,32,12
1,Rajasthan Royals,7,JP Faulkner,23,8,BCJ Cutting,7,5,32,12
2,Delhi Daredevils,1,KP Pietersen,2,5,MA Agarwal,17,10,19,15
2,Delhi Daredevils,2,KP Pietersen,7,5,KD Karthik,3,8,11,13
2,Delhi Daredevils,3,JP Duminy,8,8,KP Pietersen,3,5,13,13
2,Delhi Daredevils,4,MK Tiwary,3,2,KP Pietersen,1,3,5,5
2,Delhi Daredevils,5,LRPL Taylor,4,5,MK Tiwary,4,5,10,10
2,Delhi Daredevils,6,KM Jadhav,3,3,MK Tiwary,14,11,17,14
2,Delhi Daredevils,7,MK Tiwary,10,6,S Nadeem,1,4,11,10
2,Delhi Daredevils,8,Imran Tahir,4,6,MK Tiwary,1,2,5,8
2,Delhi Daredevils,9,R Shukla,14,12,MK Tiwary,13,9,29,21
2,Delhi Daredevils,10,S Kaul,2,2,MK Tiwary,16,9,19,11
