innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,DR Smith,38,40,3,2,95.0,lbw b A Mishra,1
1,Mumbai Indians,SR Tendulkar,14,12,2,0,116.67,b I Sharma,2
1,Mumbai Indians,KD Karthik,0,2,0,0,0.0,c KV Sharma b I Sharma,3
1,Mumbai Indians,RG Sharma,22,22,2,0,100.0,c I Sharma b A Mishra,4
1,Mumbai Indians,KA Pollard,14,19,1,0,73.68,not out,5
1,Mumbai Indians,AT Rayudu,34,27,4,0,125.93,not out,6
2,Sunrisers Hyderabad,PA Reddy,7,9,1,0,77.78,c DR Smith b MG Johnson,1
2,Sunrisers Hyderabad,S Dhawan,73,55,9,1,132.73,not out,2
2,Sunrisers Hyderabad,KC Sangakkara,21,21,3,0,100.0,c & b Harbhajan Singh,3
2,Sunrisers Hyderabad,GH Vihari,25,23,2,0,108.7,c AT Rayudu b DS Kulkarni,4
2,Sunrisers Hyderabad,DJG Sammy,1,1,0,0,100.0,not out,5
