match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
7,2017-04-09,Kolkata Knight Riders,Wankhede Stadium,4.0,0,36,2,9.0,5,2,0
10,2017-04-12,Sunrisers Hyderabad,Wankhede Stadium,4.0,0,30,1,7.5,7,1,0
16,2017-04-16,Gujarat Lions,Wankhede Stadium,4.0,0,51,1,12.75,6,2,1
22,2017-04-20,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,58,0,14.5,6,2,0
35,2017-04-29,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,33,2,8.25,10,4,0
38,2017-05-01,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,31,0,7.75,9,0,0
45,2017-05-06,Delhi Daredevils,Feroz Shah Kotla,2.0,0,5,2,2.5,9,0,0
48,2017-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,34,1,8.5,5,1,0
51,2017-05-11,Kings XI Punjab,Wankhede Stadium,4.0,0,45,0,11.25,5,3,1
57,2017-05-16,Rising Pune Supergiant,Wankhede Stadium,3.0,0,14,1,4.67,8,0,0
59,2017-05-19,Kolkata Knight Riders,M Chinnaswamy Stadium,3.5,0,24,1,6.26,9,0,0
60,2017-05-21,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",4.0,0,21,0,5.25,11,1,0
