innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,PD Salt,18,12,4,0,150.0,c T Stubbs b A Nortje,1
1,Kolkata Knight Riders,SP Narine,85,39,7,7,217.95,c RR Pant b MR Marsh,2
1,Kolkata Knight Riders,A Raghuvanshi,54,27,5,3,200.0,c I Sharma b A Nortje,3
1,Kolkata Knight Riders,AD Russell,41,19,4,3,215.79,b I Sharma,4
1,Kolkata Knight Riders,SS Iyer,18,11,0,2,163.64,c T Stubbs b KK Ahmed,5
1,Kolkata Knight Riders,RK Singh,26,8,1,3,325.0,c DA Warner b A Nortje,6
1,Kolkata Knight Riders,VR Iyer,5,2,1,0,250.0,not out,7
1,Kolkata Knight Riders,Ramandeep Singh,2,2,0,0,100.0,c PP Shaw b I Sharma,8
1,Kolkata Knight Riders,MA Starc,1,1,0,0,100.0,not out,9
2,Delhi Capitals,DA Warner,18,13,2,1,138.46,b MA Starc,1
2,Delhi Capitals,PP Shaw,10,7,2,0,142.86,c CV Varun b VG Arora,2
2,Delhi Capitals,MR Marsh,0,2,0,0,0.0,c Ramandeep Singh b MA Starc,3
2,Delhi Capitals,Abishek Porel,0,5,0,0,0.0,c SP Narine b VG Arora,4
2,Delhi Capitals,RR Pant,55,25,4,5,220.0,c SS Iyer b CV Varun,5
2,Delhi Capitals,T Stubbs,54,32,4,4,168.75,c MA Starc b CV Varun,6
2,Delhi Capitals,AR Patel,0,1,0,0,0.0,c MK Pandey b CV Varun,7
2,Delhi Capitals,Sumit Kumar,7,6,0,1,116.67,c MK Pandey b SP Narine,8
2,Delhi Capitals,Rasikh Salam,1,5,0,0,20.0,c PD Salt b VG Arora,9
2,Delhi Capitals,A Nortje,4,6,0,0,66.67,c SS Iyer b AD Russell,10
2,Delhi Capitals,I Sharma,1,3,0,0,33.33,not out,11
