innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,2,4,Kolkata Knight Riders,PP Shaw,VG Arora,UV Gandhe,wicket,struck down,False
2,13,4,Kolkata Knight Riders,Sumit Kumar,CV Varun,A Totre,wicket,struck down,False
