innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,PD Salt,60,5.3
1,Kolkata Knight Riders,2,SP Narine,164,13.3
1,Kolkata Knight Riders,3,A Raghuvanshi,176,14.2
1,Kolkata Knight Riders,4,SS Iyer,232,18.2
1,Kolkata Knight Riders,5,RK Singh,264,19.6
1,Kolkata Knight Riders,6,AD Russell,264,20.1
1,Kolkata Knight Riders,7,Ramandeep Singh,266,20.3
2,Delhi Capitals,1,PP Shaw,21,2.5
2,Delhi Capitals,2,MR Marsh,26,3.5
2,Delhi Capitals,3,Abishek Porel,27,4.6
2,Delhi Capitals,4,DA Warner,33,5.3
2,Delhi Capitals,5,RR Pant,126,13.2
2,Delhi Capitals,6,AR Patel,126,13.3
2,Delhi Capitals,7,T Stubbs,159,15.5
2,Delhi Capitals,8,Sumit Kumar,159,16.1
2,Delhi Capitals,9,Rasikh Salam,161,17.1
2,Delhi Capitals,10,A Nortje,166,18.2
