innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,BB McCullum,99,12.3
1,Kolkata Knight Riders,2,G Gambhir,100,13.1
1,Kolkata Knight Riders,3,JH Kallis,111,15.4
1,Kolkata Knight Riders,4,YK Pathan,127,17.6
1,Kolkata Knight Riders,5,MK Tiwary,128,18.2
1,Kolkata Knight Riders,6,LR Shukla,156,20.3
2,Chennai Super Kings,1,MEK Hussey,97,11.2
2,Chennai Super Kings,2,M Vijay,97,11.4
2,Chennai Super Kings,3,SK Raina,110,14.2
2,Chennai Super Kings,4,F du Plessis,127,18.1
2,Chennai Super Kings,5,MS Dhoni,151,20.2
