innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,SR Tendulkar,70,8.1
1,Mumbai Indians,2,DR Smith,107,13.1
1,Mumbai Indians,3,ST Jayasuriya,112,14.3
1,Mumbai Indians,4,AM Nayar,114,15.1
1,Mumbai Indians,5,SM Pollock,143,18.4
1,Mumbai Indians,6,SD Chitnis,162,20.1
1,Mumbai Indians,7,PR Shah,163,20.3
1,Mumbai Indians,8,A Nel,176,20.6
2,Delhi Daredevils,1,V Sehwag,20,2.2
2,Delhi Daredevils,2,G Gambhir,50,5.5
2,Delhi Daredevils,3,S Dhawan,89,11.4
2,Delhi Daredevils,4,TM Dilshan,89,11.5
2,Delhi Daredevils,5,MK Tiwary,130,15.6
