match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Deccan Chargers,A Singh,4.0,0,35,3,8.75,11
2,Deccan Chargers,AL Menaria,1.0,0,8,0,8.0,1
2,Deccan Chargers,J Botha,4.0,0,31,0,7.75,6
2,Deccan Chargers,JDP Oram,2.0,0,13,0,6.5,6
2,Deccan Chargers,SK Trivedi,4.0,0,15,3,3.75,13
2,Deccan Chargers,SK Warne,4.0,0,21,2,5.25,13
2,Deccan Chargers,STR Binny,1.0,0,14,0,14.0,0
7,Delhi Daredevils,A Singh,4.0,1,18,1,4.5,16
7,Delhi Daredevils,J Botha,4.0,0,36,0,9.0,9
7,Delhi Daredevils,SK Trivedi,4.0,0,36,1,9.0,7
7,Delhi Daredevils,SK Warne,4.0,0,17,2,4.25,15
7,Delhi Daredevils,SW Tait,4.0,0,40,2,10.0,9
12,Kolkata Knight Riders,A Singh,2.3,0,26,0,10.4,7
12,Kolkata Knight Riders,AL Menaria,2.0,0,18,0,9.0,5
12,Kolkata Knight Riders,J Botha,2.0,0,13,0,6.5,2
12,Kolkata Knight Riders,ND Doshi,2.0,0,23,0,11.5,2
12,Kolkata Knight Riders,SK Trivedi,4.0,0,34,0,8.5,6
12,Kolkata Knight Riders,SK Warne,4.0,0,28,0,7.0,9
12,Kolkata Knight Riders,SR Watson,2.0,0,18,0,9.0,2
17,Kolkata Knight Riders,A Singh,1.0,0,7,0,7.0,3
17,Kolkata Knight Riders,SK Trivedi,1.0,0,8,0,8.0,1
17,Kolkata Knight Riders,SK Warne,4.0,0,17,1,4.25,9
17,Kolkata Knight Riders,SR Watson,4.0,0,20,0,5.0,12
17,Kolkata Knight Riders,SW Tait,3.5,0,29,1,7.57,13
23,Kings XI Punjab,AL Menaria,1.0,0,7,0,7.0,2
23,Kings XI Punjab,AS Raut,1.0,0,8,0,8.0,2
23,Kings XI Punjab,SK Trivedi,4.0,0,59,0,14.75,8
23,Kings XI Punjab,SK Warne,4.0,0,50,1,12.5,8
23,Kings XI Punjab,SR Watson,4.0,0,24,2,6.0,10
23,Kings XI Punjab,STR Binny,2.0,0,18,0,9.0,1
23,Kings XI Punjab,SW Tait,4.0,0,22,3,5.5,11
28,Kochi Tuskers Kerala,A Singh,4.0,0,26,1,6.5,9
28,Kochi Tuskers Kerala,J Botha,4.0,0,19,1,4.75,10
28,Kochi Tuskers Kerala,SK Trivedi,4.0,0,19,3,4.75,11
28,Kochi Tuskers Kerala,SK Warne,4.0,0,16,3,4.0,11
28,Kochi Tuskers Kerala,SR Watson,4.0,0,23,0,5.75,9
34,Mumbai Indians,A Singh,4.0,0,14,2,3.5,15
34,Mumbai Indians,AL Menaria,4.0,0,20,2,5.0,10
34,Mumbai Indians,J Botha,2.0,0,6,3,3.0,7
34,Mumbai Indians,SK Trivedi,2.0,0,13,0,6.5,2
34,Mumbai Indians,SK Warne,4.0,0,13,1,3.25,13
34,Mumbai Indians,SR Watson,4.0,0,25,0,6.25,10
38,Pune Warriors,A Singh,3.0,0,29,0,9.67,4
38,Pune Warriors,AL Menaria,1.0,0,10,0,10.0,2
38,Pune Warriors,J Botha,4.0,0,23,1,5.75,12
38,Pune Warriors,SK Trivedi,4.0,0,28,2,7.0,7
38,Pune Warriors,SK Warne,4.0,0,31,1,7.75,10
38,Pune Warriors,SR Watson,4.0,0,19,1,4.75,9
43,Chennai Super Kings,AL Menaria,1.0,0,13,0,13.0,1
43,Chennai Super Kings,J Botha,4.0,0,22,1,5.5,9
43,Chennai Super Kings,ND Doshi,2.0,0,24,0,12.0,4
43,Chennai Super Kings,SK Trivedi,3.4,0,37,1,10.09,3
43,Chennai Super Kings,SK Warne,3.0,0,14,0,4.67,8
43,Chennai Super Kings,SR Watson,4.0,0,27,0,6.75,6
43,Chennai Super Kings,STR Binny,1.0,0,12,0,12.0,0
52,Chennai Super Kings,A Singh,4.0,0,40,1,10.0,5
52,Chennai Super Kings,AL Menaria,2.0,0,17,0,8.5,3
52,Chennai Super Kings,J Botha,4.0,0,23,1,5.75,12
52,Chennai Super Kings,SK Trivedi,2.0,0,33,0,16.5,1
52,Chennai Super Kings,SK Warne,4.0,0,34,0,8.5,7
52,Chennai Super Kings,SR Watson,4.0,0,47,0,11.75,4
55,Royal Challengers Bangalore,AL Menaria,2.0,0,16,0,8.0,5
55,Royal Challengers Bangalore,J Botha,4.0,0,42,0,10.5,7
55,Royal Challengers Bangalore,LRPL Taylor,1.0,0,11,0,11.0,0
55,Royal Challengers Bangalore,Pankaj Singh,2.0,0,23,0,11.5,3
55,Royal Challengers Bangalore,SK Trivedi,2.0,0,12,0,6.0,6
55,Royal Challengers Bangalore,SK Warne,4.0,0,26,1,6.5,10
55,Royal Challengers Bangalore,SR Watson,2.0,0,19,0,9.5,4
61,Kochi Tuskers Kerala,AA Chavan,1.0,0,10,0,10.0,3
61,Kochi Tuskers Kerala,JDP Oram,2.0,0,32,1,16.0,2
61,Kochi Tuskers Kerala,ND Doshi,1.2,0,15,1,11.25,4
61,Kochi Tuskers Kerala,SW Tait,3.0,0,36,0,12.0,9
66,Mumbai Indians,A Singh,2.0,0,20,1,10.0,5
66,Mumbai Indians,AA Chavan,4.0,0,17,0,4.25,14
66,Mumbai Indians,AL Menaria,1.0,0,12,0,12.0,1
66,Mumbai Indians,J Botha,4.0,0,24,0,6.0,7
66,Mumbai Indians,SK Trivedi,1.0,0,9,0,9.0,1
66,Mumbai Indians,SK Warne,4.0,0,30,1,7.5,4
66,Mumbai Indians,SR Watson,4.0,0,19,3,4.75,12
