match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Kolkata Knight Riders,A Symonds,2.0,0,20,0,10.0,3
4,Kolkata Knight Riders,PP Ojha,4.0,0,18,2,4.5,11
4,Kolkata Knight Riders,RP Singh,3.0,0,15,1,5.0,9
4,Kolkata Knight Riders,SB Bangar,3.0,0,19,0,6.33,13
4,Kolkata Knight Riders,SB Styris,4.0,0,19,0,4.75,14
4,Kolkata Knight Riders,WPUJC Vaas,3.0,0,9,2,3.0,11
7,Delhi Daredevils,A Symonds,2.0,0,35,0,17.5,4
7,Delhi Daredevils,PP Ojha,1.0,0,7,0,7.0,2
7,Delhi Daredevils,RP Singh,3.0,0,27,1,9.0,7
7,Delhi Daredevils,SB Bangar,2.0,0,30,0,15.0,3
7,Delhi Daredevils,Shahid Afridi,2.0,0,17,0,8.5,3
7,Delhi Daredevils,WPUJC Vaas,3.0,0,22,0,7.33,7
9,Rajasthan Royals,A Symonds,2.5,0,46,0,16.24,2
9,Rajasthan Royals,D Kalyankrishna,3.0,0,30,1,10.0,4
9,Rajasthan Royals,PP Ojha,2.0,0,23,0,11.5,3
9,Rajasthan Royals,RP Singh,4.0,0,44,1,11.0,8
9,Rajasthan Royals,Shahid Afridi,4.0,0,28,3,7.0,9
9,Rajasthan Royals,WPUJC Vaas,4.0,0,42,1,10.5,8
14,Mumbai Indians,D Kalyankrishna,2.0,0,23,0,11.5,2
14,Mumbai Indians,DNT Zoysa,4.0,0,30,1,7.5,11
14,Mumbai Indians,PP Ojha,2.0,0,14,0,7.0,4
14,Mumbai Indians,RP Singh,4.0,0,15,2,3.75,14
14,Mumbai Indians,SB Bangar,4.0,0,34,2,8.5,8
14,Mumbai Indians,Shahid Afridi,4.0,0,32,2,8.0,10
19,Kings XI Punjab,D Kalyankrishna,3.0,0,34,1,11.33,4
19,Kings XI Punjab,DNT Zoysa,4.0,0,32,1,8.0,9
19,Kings XI Punjab,RP Singh,3.5,0,36,0,9.39,6
19,Kings XI Punjab,SB Bangar,4.0,0,26,0,6.5,9
19,Kings XI Punjab,Shahid Afridi,3.0,0,28,0,9.33,3
19,Kings XI Punjab,Y Venugopal Rao,1.0,0,9,0,9.0,1
21,Royal Challengers Bangalore,DP Vijaykumar,3.0,0,18,0,6.0,8
21,Royal Challengers Bangalore,PP Ojha,4.0,0,28,2,7.0,4
21,Royal Challengers Bangalore,RP Singh,4.0,0,41,3,10.25,8
21,Royal Challengers Bangalore,SB Bangar,1.0,0,14,0,14.0,0
21,Royal Challengers Bangalore,SB Styris,4.0,0,29,1,7.25,8
21,Royal Challengers Bangalore,Shahid Afridi,4.0,0,23,1,5.75,6
26,Chennai Super Kings,DP Vijaykumar,3.0,0,17,1,5.67,11
26,Chennai Super Kings,PP Ojha,4.0,0,22,1,5.5,10
26,Chennai Super Kings,RP Singh,3.0,0,12,2,4.0,10
26,Chennai Super Kings,SB Bangar,4.0,0,36,1,9.0,9
26,Chennai Super Kings,SB Styris,3.0,0,24,1,8.0,8
26,Chennai Super Kings,Shahid Afridi,3.0,0,27,1,9.0,5
30,Rajasthan Royals,DP Vijaykumar,1.0,0,10,0,10.0,2
30,Rajasthan Royals,PP Ojha,4.0,0,47,1,11.75,6
30,Rajasthan Royals,RP Singh,4.0,0,24,1,6.0,13
30,Rajasthan Royals,SB Bangar,2.0,0,20,0,10.0,2
30,Rajasthan Royals,SB Styris,2.0,0,14,0,7.0,5
30,Rajasthan Royals,Shahid Afridi,2.0,0,10,0,5.0,5
30,Rajasthan Royals,Y Venugopal Rao,1.0,0,15,0,15.0,0
32,Kolkata Knight Riders,DP Vijaykumar,3.0,0,21,1,7.0,8
32,Kolkata Knight Riders,PP Ojha,2.0,0,25,0,12.5,3
32,Kolkata Knight Riders,RP Singh,4.0,0,59,1,14.75,5
32,Kolkata Knight Riders,SB Bangar,1.0,0,10,0,10.0,2
32,Kolkata Knight Riders,SB Styris,3.0,0,28,0,9.33,9
32,Kolkata Knight Riders,WPUJC Vaas,3.0,0,36,1,12.0,5
32,Kolkata Knight Riders,Y Venugopal Rao,4.0,0,24,0,6.0,10
37,Delhi Daredevils,DP Vijaykumar,4.0,0,24,1,6.0,11
37,Delhi Daredevils,PM Sarvesh Kumar,3.0,0,24,0,8.0,5
37,Delhi Daredevils,PP Ojha,2.0,0,19,2,9.5,3
37,Delhi Daredevils,RP Singh,4.0,0,50,0,12.5,6
37,Delhi Daredevils,SB Styris,4.0,0,33,0,8.25,5
37,Delhi Daredevils,Shahid Afridi,1.0,0,18,0,18.0,0
37,Delhi Daredevils,Y Venugopal Rao,2.0,0,23,0,11.5,1
42,Mumbai Indians,DNT Zoysa,3.0,0,37,0,12.33,4
42,Mumbai Indians,DP Vijaykumar,2.0,0,24,0,12.0,4
42,Mumbai Indians,PP Ojha,4.0,0,23,0,5.75,8
42,Mumbai Indians,RP Singh,4.0,0,35,3,8.75,12
42,Mumbai Indians,Shahid Afridi,4.0,0,23,2,5.75,9
42,Mumbai Indians,Y Venugopal Rao,3.0,0,25,2,8.33,6
48,Kings XI Punjab,DP Vijaykumar,2.0,0,24,0,12.0,5
48,Kings XI Punjab,PP Ojha,4.0,0,30,2,7.5,8
48,Kings XI Punjab,RG Sharma,4.0,0,25,1,6.25,6
48,Kings XI Punjab,RP Singh,3.3,0,37,0,10.57,3
48,Kings XI Punjab,SB Styris,4.0,0,36,1,9.0,6
48,Kings XI Punjab,Y Venugopal Rao,2.0,0,23,0,11.5,4
51,Royal Challengers Bangalore,DB Ravi Teja,2.0,0,19,1,9.5,3
51,Royal Challengers Bangalore,DP Vijaykumar,4.0,0,29,0,7.25,7
51,Royal Challengers Bangalore,LPC Silva,1.0,0,21,0,21.0,0
51,Royal Challengers Bangalore,RP Singh,3.0,0,15,0,5.0,9
51,Royal Challengers Bangalore,SB Bangar,4.0,0,30,1,7.5,9
51,Royal Challengers Bangalore,WPUJC Vaas,4.0,0,36,1,9.0,10
51,Royal Challengers Bangalore,Y Venugopal Rao,1.0,0,18,0,18.0,0
54,Chennai Super Kings,DP Vijaykumar,3.2,0,32,1,9.6,7
54,Chennai Super Kings,PM Sarvesh Kumar,2.0,0,18,1,9.0,6
54,Chennai Super Kings,PP Ojha,4.0,0,28,1,7.0,8
54,Chennai Super Kings,RP Singh,4.0,0,32,0,8.0,12
54,Chennai Super Kings,SB Styris,3.0,0,16,0,5.33,6
54,Chennai Super Kings,Shahid Afridi,3.0,0,19,0,6.33,7
