match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Kolkata Knight Riders,AC Gilchrist,23,22,1,2,104.55,c Mohammad Hafeez b M Kartik
4,Kolkata Knight Riders,Y Venugopal Rao,14,14,1,0,100.0,c M Kartik b I Sharma
4,Kolkata Knight Riders,VVS Laxman,0,6,0,0,0.0,c LR Shukla b AB Dinda
4,Kolkata Knight Riders,A Symonds,32,39,2,2,82.05,c DJ Hussey b AB Agarkar
4,Kolkata Knight Riders,RG Sharma,0,3,0,0,0.0,c WP Saha b M Kartik
4,Kolkata Knight Riders,SB Styris,6,7,1,0,85.71,b Mohammad Hafeez
4,Kolkata Knight Riders,AS Yadav,10,10,0,1,100.0,c AB Dinda b DJ Hussey
4,Kolkata Knight Riders,SB Bangar,14,10,1,1,140.0,c WP Saha b M Kartik
4,Kolkata Knight Riders,WPUJC Vaas,0,1,0,0,0.0,c SC Ganguly b AB Agarkar
4,Kolkata Knight Riders,RP Singh,1,2,0,0,50.0,not out
4,Kolkata Knight Riders,PP Ojha,0,0,0,0,0.0,"run out (Mohammad Hafeez, WP Saha)"
7,Delhi Daredevils,AC Gilchrist,8,9,0,1,88.89,b Mohammad Asif
7,Delhi Daredevils,Y Venugopal Rao,14,22,2,0,63.64,c S Dhawan b MF Maharoof
7,Delhi Daredevils,VVS Laxman,2,6,0,0,33.33,b Mohammad Asif
7,Delhi Daredevils,A Symonds,12,13,2,0,92.31,c KD Karthik b MF Maharoof
7,Delhi Daredevils,RG Sharma,66,36,6,4,183.33,c GD McGrath b R Bhatia
7,Delhi Daredevils,Shahid Afridi,2,7,0,0,28.57,lbw b R Bhatia
7,Delhi Daredevils,SB Bangar,8,14,0,0,57.14,"run out (MK Tiwary, KD Karthik)"
7,Delhi Daredevils,AS Yadav,12,7,2,0,171.43,c G Gambhir b VY Mahesh
7,Delhi Daredevils,WPUJC Vaas,12,6,0,1,200.0,not out
7,Delhi Daredevils,RP Singh,1,1,0,0,100.0,not out
9,Rajasthan Royals,AC Gilchrist,13,9,3,0,144.44,st Kamran Akmal b YK Pathan
9,Rajasthan Royals,VVS Laxman,16,16,3,0,100.0,c & b SK Warne
9,Rajasthan Royals,Shahid Afridi,10,4,1,1,250.0,c RA Jadeja b YK Pathan
9,Rajasthan Royals,A Symonds,117,53,11,7,220.75,not out
9,Rajasthan Royals,RG Sharma,36,30,3,1,120.0,c D Salunkhe b SK Warne
9,Rajasthan Royals,AS Yadav,16,9,3,0,177.78,c Kamran Akmal b SR Watson
14,Mumbai Indians,AC Gilchrist,109,47,9,10,231.91,not out
14,Mumbai Indians,VVS Laxman,37,26,4,1,142.31,not out
19,Kings XI Punjab,AC Gilchrist,6,6,0,0,100.0,b IK Pathan
19,Kings XI Punjab,VVS Laxman,48,34,8,0,141.18,c Yuvraj Singh b PP Chawla
19,Kings XI Punjab,HH Gibbs,7,9,0,0,77.78,c K Goel b PP Chawla
19,Kings XI Punjab,RG Sharma,76,42,10,2,180.95,not out
19,Kings XI Punjab,Shahid Afridi,13,7,1,1,185.71,c Yuvraj Singh b Gagandeep Singh
19,Kings XI Punjab,Y Venugopal Rao,1,2,0,0,50.0,"run out (Yuvraj Singh, KC Sangakkara)"
19,Kings XI Punjab,SB Bangar,3,8,0,0,37.5,c S Sreesanth b PP Chawla
19,Kings XI Punjab,DNT Zoysa,1,2,0,0,50.0,b S Sreesanth
19,Kings XI Punjab,D Kalyankrishna,3,8,0,0,37.5,c SE Marsh b IK Pathan
19,Kings XI Punjab,RP Singh,2,2,0,0,100.0,not out
21,Royal Challengers Bangalore,AC Gilchrist,10,11,2,0,90.91,c W Jaffer b Z Khan
21,Royal Challengers Bangalore,VVS Laxman,52,44,7,0,118.18,lbw b P Kumar
21,Royal Challengers Bangalore,HH Gibbs,5,7,1,0,71.43,c A Kumble b P Kumar
21,Royal Challengers Bangalore,RG Sharma,57,42,5,3,135.71,c W Jaffer b JH Kallis
21,Royal Challengers Bangalore,Shahid Afridi,1,2,0,0,50.0,c DW Steyn b P Kumar
21,Royal Challengers Bangalore,SB Styris,2,3,0,0,66.67,lbw b Z Khan
21,Royal Challengers Bangalore,AS Yadav,3,4,0,0,75.0,not out
21,Royal Challengers Bangalore,SB Bangar,17,7,0,2,242.86,not out
26,Chennai Super Kings,AC Gilchrist,54,36,7,2,150.0,c S Badrinath b JA Morkel
26,Chennai Super Kings,HH Gibbs,10,10,1,1,100.0,c & b MS Gony
26,Chennai Super Kings,SB Styris,36,41,3,1,87.8,not out
26,Chennai Super Kings,RG Sharma,23,17,2,1,135.29,c S Badrinath b M Muralitharan
26,Chennai Super Kings,Shahid Afridi,20,6,2,2,333.33,not out
30,Rajasthan Royals,AC Gilchrist,61,49,9,1,124.49,c M Rawat b SK Trivedi
30,Rajasthan Royals,HH Gibbs,19,20,2,0,95.0,c M Rawat b MM Patel
30,Rajasthan Royals,SB Styris,13,11,0,1,118.18,c SK Warne b YK Pathan
30,Rajasthan Royals,RG Sharma,5,8,0,0,62.5,run out (SK Warne)
30,Rajasthan Royals,Shahid Afridi,1,3,0,0,33.33,c MM Patel b SK Warne
30,Rajasthan Royals,SB Bangar,3,6,0,0,50.0,c M Rawat b SR Watson
30,Rajasthan Royals,DB Ravi Teja,6,8,1,0,75.0,lbw b SK Warne
30,Rajasthan Royals,Y Venugopal Rao,23,11,3,1,209.09,not out
30,Rajasthan Royals,RP Singh,2,3,0,0,66.67,"run out (M Rawat, Sohail Tanvir)"
30,Rajasthan Royals,PP Ojha,1,2,0,0,50.0,not out
