match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
9,2020-09-27,Kings XI Punjab,Sharjah Cricket Stadium,4,7,0,0,57.14,c SN Khan b SS Cottrell,1
12,2020-09-30,Kolkata Knight Riders,Dubai International Cricket Stadium,21,16,1,2,131.25,c CV Varun b Shivam Mavi,1
15,2020-10-03,Royal Challengers Bangalore,Sheikh Zayed Stadium,22,12,3,1,183.33,c D Padikkal b Navdeep Saini,1
20,2020-10-06,Mumbai Indians,Sheikh Zayed Stadium,70,44,4,5,159.09,c KA Pollard b JL Pattinson,2
23,2020-10-09,Delhi Capitals,Sharjah Cricket Stadium,13,8,2,0,162.5,c S Dhawan b R Ashwin,2
26,2020-10-11,Sunrisers Hyderabad,Dubai International Cricket Stadium,16,13,1,1,123.08,c JM Bairstow b KK Ahmed,2
30,2020-10-14,Delhi Capitals,Dubai International Cricket Stadium,22,9,3,1,244.44,b A Nortje,2
33,2020-10-17,Royal Challengers Bangalore,Dubai International Cricket Stadium,24,25,1,1,96.0,c Navdeep Saini b CH Morris,5
37,2020-10-19,Chennai Super Kings,Sheikh Zayed Stadium,70,48,7,2,145.83,not out,5
40,2020-10-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,9,12,0,0,75.0,c S Nadeem b V Shankar,4
50,2020-10-30,Kings XI Punjab,Sheikh Zayed Stadium,22,11,1,2,200.0,not out,5
54,2020-11-01,Kolkata Knight Riders,Dubai International Cricket Stadium,35,22,4,1,159.09,c PJ Cummins b CV Varun,5
