innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Gujarat Titans,1,B Sai Sudharsan,12,7,Shubman Gill,6,6,19,13
1,Gujarat Titans,2,JC Buttler,52,27,Shubman Gill,7,5,60,32
1,Gujarat Titans,3,Washington Sundar,44,27,Shubman Gill,57,34,104,60
1,Gujarat Titans,4,GD Phillips,10,7,Washington Sundar,11,5,22,12
1,Gujarat Titans,5,R Tewatia,1,1,GD Phillips,4,2,5,3
2,Delhi Capitals,1,P Nissanka,41,24,KL Rahul,33,25,76,49
2,Delhi Capitals,2,N Rana,5,6,KL Rahul,20,4,25,10
2,Delhi Capitals,3,Sameer Rizvi,0,1,KL Rahul,0,0,0,1
2,Delhi Capitals,4,AR Patel,2,3,KL Rahul,2,3,4,6
2,Delhi Capitals,5,KL Rahul,17,10,T Stubbs,7,6,26,16
2,Delhi Capitals,6,KL Rahul,4,2,V Nigam,0,0,6,2
2,Delhi Capitals,7,DA Miller,23,7,V Nigam,12,7,36,14
2,Delhi Capitals,8,Kuldeep Yadav,1,1,DA Miller,6,3,7,4
2,Delhi Capitals,9,Kuldeep Yadav,1,1,DA Miller,6,3,7,4
