innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,49,2,30,9.8,7,11
1,Gujarat Titans,middle,93,1,54,10.33,11,7
1,Gujarat Titans,powerplay,68,1,36,11.33,11,13
2,Delhi Capitals,death,67,4,30,13.4,10,8
2,Delhi Capitals,middle,79,4,54,8.78,10,16
2,Delhi Capitals,powerplay,63,0,36,10.5,11,13
