innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,46,1,30,9.2,6,14
1,Royal Challengers Bengaluru,middle,53,4,54,5.89,4,21
1,Royal Challengers Bengaluru,powerplay,64,2,36,10.67,9,18
2,Delhi Capitals,death,91,0,38,14.37,13,3
2,Delhi Capitals,middle,45,1,37,7.3,5,13
2,Delhi Capitals,powerplay,33,3,32,6.19,4,16
