innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,2,1,Delhi Capitals,YBK Jaiswal,A Nortje,UV Gandhe,,upheld,False
2,4,6,Rajasthan Royals,SV Samson,A Nortje,CB Gaffaney,,upheld,False
