innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,S Dhawan,18,4.1
1,Delhi Capitals,2,PP Shaw,21,5.1
1,Delhi Capitals,3,RR Pant,83,12.4
1,Delhi Capitals,4,SS Iyer,90,14.2
1,Delhi Capitals,5,SO Hetmyer,121,17.3
1,Delhi Capitals,6,AR Patel,142,19.2
2,Rajasthan Royals,1,LS Livingstone,6,1.6
2,Rajasthan Royals,2,YBK Jaiswal,6,2.1
2,Rajasthan Royals,3,DA Miller,17,5.2
2,Rajasthan Royals,4,MK Lomror,48,11.2
2,Rajasthan Royals,5,R Parag,55,12.5
2,Rajasthan Royals,6,R Tewatia,99,18.2
