innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,PP Shaw,10,12,0,0,83.33,c LS Livingstone b C Sakariya,1
1,Delhi Capitals,S Dhawan,8,8,1,0,100.0,b Kartik Tyagi,2
1,Delhi Capitals,SS Iyer,43,32,1,2,134.38,st SV Samson b R Tewatia,3
1,Delhi Capitals,RR Pant,24,24,2,0,100.0,b Mustafizur Rahman,4
1,Delhi Capitals,SO Hetmyer,28,16,5,0,175.0,c C Sakariya b Mustafizur Rahman,5
1,Delhi Capitals,Lalit Yadav,14,15,1,0,93.33,not out,6
1,Delhi Capitals,AR Patel,12,7,0,1,171.43,c DA Miller b C Sakariya,7
1,Delhi Capitals,R Ashwin,6,6,0,0,100.0,not out,8
2,Rajasthan Royals,LS Livingstone,1,3,0,0,33.33,c RR Pant b Avesh Khan,1
2,Rajasthan Royals,YBK Jaiswal,5,4,0,0,125.0,c RR Pant b A Nortje,2
2,Rajasthan Royals,SV Samson,70,53,8,1,132.08,not out,3
2,Rajasthan Royals,DA Miller,7,10,0,0,70.0,st RR Pant b R Ashwin,4
2,Rajasthan Royals,MK Lomror,19,24,0,1,79.17,c Avesh Khan b K Rabada,5
2,Rajasthan Royals,R Parag,2,7,0,0,28.57,b AR Patel,6
2,Rajasthan Royals,R Tewatia,9,15,0,0,60.0,c SO Hetmyer b A Nortje,7
2,Rajasthan Royals,T Shamsi,2,4,0,0,50.0,not out,8
