innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,Azmatullah Omarzai,4.0,0,33,0,8.25,10,0,0
1,Gujarat Titans,M Shahrukh Khan,1.0,0,8,0,8.0,2,0,0
1,Gujarat Titans,MM Sharma,4.0,0,73,0,18.25,2,1,0
1,Gujarat Titans,Noor Ahmad,3.0,0,36,1,12.0,4,1,0
1,Gujarat Titans,R Sai Kishore,1.0,0,22,0,22.0,0,0,0
1,Gujarat Titans,Rashid Khan,4.0,0,35,0,8.75,8,0,0
1,Gujarat Titans,S Sandeep Warrier,3.0,0,15,3,5.0,12,1,0
2,Delhi Capitals,A Nortje,3.0,0,48,1,16.0,6,0,0
2,Delhi Capitals,AR Patel,3.0,0,28,1,9.33,4,0,0
2,Delhi Capitals,KK Ahmed,2.0,0,26,0,13.0,2,1,0
2,Delhi Capitals,Kuldeep Yadav,4.0,0,29,2,7.25,5,1,0
2,Delhi Capitals,Mukesh Kumar,4.0,0,41,1,10.25,6,0,1
2,Delhi Capitals,Rasikh Salam,4.0,0,44,3,11.0,8,1,0
