innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,7,4,Delhi Capitals,WP Saha,AR Patel,UV Gandhe,wicket,struck down,False
2,18,6,Delhi Capitals,R Sai Kishore,Mukesh Kumar,KN Ananthapadmanabhan,wicket,struck down,False
