match_number,date,opponent,catches,stumpings,run_outs
17,2018-04-20,Rajasthan Royals,2,0,0
24,2018-04-25,Royal Challengers Bangalore,2,0,0
56,2018-05-20,Kings XI Punjab,1,0,0
