innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,M Vohra,21,4.4
1,Kings XI Punjab,2,M Vijay,47,8.5
1,Kings XI Punjab,3,WP Saha,59,11.4
1,Kings XI Punjab,4,DA Miller,72,13.1
1,Kings XI Punjab,5,GJ Maxwell,94,15.5
1,Kings XI Punjab,6,AR Patel,108,17.6
1,Kings XI Punjab,7,MM Sharma,115,18.6
1,Kings XI Punjab,8,P Sahu,118,19.3
2,Kolkata Knight Riders,1,RV Uthappa,82,9.3
2,Kolkata Knight Riders,2,G Gambhir,97,11.5
2,Kolkata Knight Riders,3,MK Pandey,110,14.1
2,Kolkata Knight Riders,4,Shakib Al Hasan,123,16.5
