innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,1.0,0,18,0,18.0,0,0,0
1,Kolkata Knight Riders,M Morkel,4.0,0,27,2,6.75,11,0,0
1,Kolkata Knight Riders,PP Chawla,3.0,0,18,1,6.0,8,1,0
1,Kolkata Knight Riders,SP Narine,4.0,0,22,2,5.5,9,1,0
1,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,28,0,7.0,8,1,0
1,Kolkata Knight Riders,UT Yadav,3.0,0,17,1,5.67,5,0,0
1,Kolkata Knight Riders,YK Pathan,1.0,0,6,1,6.0,2,2,0
2,Kings XI Punjab,AR Patel,3.0,0,19,2,6.33,6,0,0
2,Kings XI Punjab,GJ Maxwell,2.0,0,17,0,8.5,2,0,0
2,Kings XI Punjab,KJ Abbott,3.0,0,32,0,10.67,4,2,0
2,Kings XI Punjab,MM Sharma,3.1,0,29,0,9.16,7,1,0
2,Kings XI Punjab,P Sahu,4.0,0,18,2,4.5,10,0,0
2,Kings XI Punjab,Sandeep Sharma,2.0,0,21,0,10.5,1,0,0
