match_number,date,opponent,catches,stumpings,run_outs
15,2025-04-03,Kolkata Knight Riders,1,0,0
19,2025-04-06,Gujarat Titans,2,0,0
43,2025-04-25,Chennai Super Kings,1,0,0
51,2025-05-02,Gujarat Titans,1,0,0
55,2025-05-05,Delhi Capitals,0,0,1
65,2025-05-23,Royal Challengers Bengaluru,1,0,0
