innings,team,wicket_number,player_out,score,over
1,Deccan Chargers,1,AC Gilchrist,31,4.4
1,Deccan Chargers,2,HH Gibbs,54,7.3
1,Deccan Chargers,3,TL Suman,70,10.2
1,Deccan Chargers,4,RG Sharma,73,11.4
1,Deccan Chargers,5,Y Venugopal Rao,168,20.6
2,Kings XI Punjab,1,S Sohal,41,5.3
2,Kings XI Punjab,2,SM Katich,42,5.5
2,Kings XI Punjab,3,KC Sangakkara,85,10.4
2,Kings XI Punjab,4,Yuvraj Singh,86,10.6
2,Kings XI Punjab,5,IK Pathan,116,15.2
2,Kings XI Punjab,6,WA Mota,127,17.2
2,Kings XI Punjab,7,DPMD Jayawardene,149,18.5
