match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2011-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",27,15,1,2,180.0,st MS Dhoni b S Randiv,4
6,2011-04-11,Deccan Chargers,Eden Gardens,30,21,2,2,142.86,not out,4
17,2011-04-17,Rajasthan Royals,Eden Gardens,30,26,4,1,115.38,not out,4
22,2011-04-20,Kochi Tuskers Kerala,Eden Gardens,46,51,2,2,90.2,st PA Patel b RA Jadeja,4
33,2011-04-28,Delhi Daredevils,Feroz Shah Kotla,61,47,2,3,129.79,not out,4
37,2011-04-30,Kings XI Punjab,Eden Gardens,34,41,3,1,82.93,not out,4
42,2011-05-03,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",33,28,3,1,117.86,c S Dhawan b DW Steyn,5
45,2011-05-05,Kochi Tuskers Kerala,Nehru Stadium,1,7,0,0,14.29,c BB McCullum b R Vinay Kumar,4
48,2011-05-07,Chennai Super Kings,Eden Gardens,15,12,2,0,125.0,not out,4
58,2011-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,19,24,1,0,79.17,not out,4
65,2011-05-19,Pune Warriors,Dr DY Patil Sports Academy,24,24,1,1,100.0,b B Kumar,3
70,2011-05-22,Mumbai Indians,Eden Gardens,35,22,5,1,159.09,run out (Harbhajan Singh),4
72,2011-05-25,Mumbai Indians,Wankhede Stadium,4,7,0,0,57.14,lbw b DS Kulkarni,4
