innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,31,1,7.75,9,3,0
1,Punjab Kings,Harpreet Brar,3.0,0,38,0,12.67,5,1,0
1,Punjab Kings,LS Livingstone,1.0,0,14,0,14.0,1,1,0
1,Punjab Kings,OF Smith,4.0,0,52,0,13.0,8,1,0
1,Punjab Kings,RD Chahar,4.0,0,22,1,5.5,7,1,0
1,Punjab Kings,Sandeep Sharma,4.0,0,37,0,9.25,9,0,0
2,Royal Challengers Bangalore,Akash Deep,3.0,0,38,1,12.67,4,0,0
2,Royal Challengers Bangalore,DJ Willey,3.0,0,28,0,9.33,5,0,0
2,Royal Challengers Bangalore,HV Patel,4.0,0,36,1,9.0,10,5,0
2,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,59,2,14.75,8,6,0
2,Royal Challengers Bangalore,PWH de Silva,4.0,0,40,1,10.0,10,1,0
2,Royal Challengers Bangalore,Shahbaz Ahmed,1.0,0,6,0,6.0,3,0,0
