innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,MDKJ Perera,14,12,AM Rahane,7,6,22,18
1,Rajasthan Royals,2,R Dravid,38,33,AM Rahane,21,18,65,51
1,Rajasthan Royals,3,STR Binny,40,20,R Dravid,13,8,55,28
1,Rajasthan Royals,4,BJ Hodge,5,6,R Dravid,14,10,19,16
1,Rajasthan Royals,5,BJ Hodge,0,1,KK Cooper,0,0,0,1
1,Rajasthan Royals,6,AL Menaria,1,1,KK Cooper,2,2,3,3
1,Rajasthan Royals,7,AL Menaria,0,1,S Sreesanth,0,0,0,1
1,Rajasthan Royals,8,R Shukla,1,2,S Sreesanth,0,0,1,2
2,Delhi Daredevils,1,DA Warner,13,15,UBT Chand,23,19,39,34
2,Delhi Daredevils,2,DPMD Jayawardene,19,16,DA Warner,21,16,43,32
2,Delhi Daredevils,3,DA Warner,43,24,MC Juneja,20,18,67,42
2,Delhi Daredevils,4,AD Russell,3,2,DA Warner,0,1,4,3
2,Delhi Daredevils,5,AD Russell,4,3,J Botha,2,3,6,6
2,Delhi Daredevils,6,IK Pathan,1,1,AD Russell,0,1,1,2
2,Delhi Daredevils,7,NV Ojha,0,1,IK Pathan,0,0,0,1
