innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Nehra,4.0,0,35,2,8.75,10,1,0
1,Delhi Daredevils,AD Russell,3.0,0,31,0,10.33,4,1,0
1,Delhi Daredevils,IK Pathan,4.0,0,31,0,7.75,7,0,0
1,Delhi Daredevils,J Botha,1.0,0,19,0,19.0,0,0,0
1,Delhi Daredevils,S Nadeem,4.0,0,22,1,5.5,5,0,0
1,Delhi Daredevils,UT Yadav,4.0,0,24,4,6.0,11,0,0
2,Rajasthan Royals,KK Cooper,4.0,0,30,3,7.5,6,2,0
2,Rajasthan Royals,R Shukla,3.0,0,27,1,9.0,5,3,0
2,Rajasthan Royals,S Badree,4.0,0,34,0,8.5,7,1,0
2,Rajasthan Royals,S Sreesanth,4.0,0,18,1,4.5,14,0,0
2,Rajasthan Royals,SK Trivedi,4.0,0,35,0,8.75,3,0,0
2,Rajasthan Royals,STR Binny,1.0,0,11,0,11.0,1,0,0
