match_number,date,opponent,catches,stumpings,run_outs
5,2026-04-01,Lucknow Super Giants,1,0,0
26,2026-04-18,Royal Challengers Bengaluru,1,0,1
48,2026-05-05,Chennai Super Kings,0,1,0
