innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,A Mishra,4.0,0,56,2,14.0,6,1,0
1,Sunrisers Hyderabad,B Kumar,4.0,0,19,3,4.75,15,0,0
1,Sunrisers Hyderabad,DJG Sammy,2.0,0,22,1,11.0,4,0,1
1,Sunrisers Hyderabad,DW Steyn,4.0,0,26,0,6.5,11,1,0
1,Sunrisers Hyderabad,IK Pathan,2.0,0,28,0,14.0,3,0,0
1,Sunrisers Hyderabad,KV Sharma,4.0,0,37,0,9.25,7,1,0
2,Kings XI Punjab,AR Patel,4.0,0,20,2,5.0,10,0,0
2,Kings XI Punjab,GJ Maxwell,1.0,0,10,0,10.0,1,0,0
2,Kings XI Punjab,L Balaji,4.0,0,13,4,3.25,12,1,0
2,Kings XI Punjab,MG Johnson,4.0,0,26,2,6.5,12,0,2
2,Kings XI Punjab,R Dhawan,2.2,0,23,1,9.86,2,1,0
2,Kings XI Punjab,Sandeep Sharma,4.0,0,26,1,6.5,10,1,0
