match_number,date,opponent,catches,stumpings,run_outs
12,2014-04-25,Delhi Daredevils,1,0,0
30,2014-05-08,Rajasthan Royals,1,0,0
32,2014-05-10,Delhi Daredevils,1,0,0
39,2014-05-14,Kings XI Punjab,1,0,0
46,2014-05-20,Royal Challengers Bangalore,2,0,0
54,2014-05-24,Kolkata Knight Riders,1,0,0
