innings,team,wicket_number,player_out,score,over
1,Gujarat Titans,1,Shubman Gill,21,3.3
1,Gujarat Titans,2,MS Wade,38,6.2
1,Gujarat Titans,3,WP Saha,62,9.3
1,Gujarat Titans,4,DA Miller,123,17.2
1,Gujarat Titans,5,R Tewatia,132,18.3
2,Royal Challengers Bangalore,1,F du Plessis,115,15.3
2,Royal Challengers Bangalore,2,V Kohli,146,17.4
