innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Gujarat Titans,death,50,2,30,10.0,6,5
1,Gujarat Titans,middle,80,1,54,8.89,8,17
1,Gujarat Titans,powerplay,38,2,36,6.33,7,23
2,Royal Challengers Bangalore,death,68,2,39,10.46,9,9
2,Royal Challengers Bangalore,middle,49,0,39,7.54,4,8
2,Royal Challengers Bangalore,powerplay,53,0,34,9.35,9,15
