innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,ML Hayden,4,2.1
1,Chennai Super Kings,2,PA Patel,17,4.3
1,Chennai Super Kings,3,S Badrinath,84,12.1
1,Chennai Super Kings,4,JDP Oram,88,13.5
1,Chennai Super Kings,5,SK Raina,159,20.4
2,Rajasthan Royals,1,GC Smith,9,2.6
2,Rajasthan Royals,2,SA Asnodkar,29,6.3
2,Rajasthan Royals,3,RJ Quiney,55,10.3
2,Rajasthan Royals,4,YK Pathan,86,13.6
2,Rajasthan Royals,5,AD Mascarenhas,98,15.6
2,Rajasthan Royals,6,RA Jadeja,114,18.3
2,Rajasthan Royals,7,SK Warne,117,18.6
2,Rajasthan Royals,8,MM Patel,117,19.1
2,Rajasthan Royals,9,SK Trivedi,126,20.3
