innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Titans,WP Saha,25,25,2,1,100.0,c VR Iyer b UT Yadav,1
1,Gujarat Titans,Shubman Gill,7,5,1,0,140.0,c SW Billings b TG Southee,2
1,Gujarat Titans,HH Pandya,67,49,4,2,136.73,c RK Singh b TG Southee,3
1,Gujarat Titans,DA Miller,27,20,1,2,135.0,c UT Yadav b Shivam Mavi,4
1,Gujarat Titans,R Tewatia,17,12,2,0,141.67,c RK Singh b AD Russell,5
1,Gujarat Titans,Rashid Khan,0,2,0,0,0.0,c UT Yadav b TG Southee,6
1,Gujarat Titans,A Manohar,2,4,0,0,50.0,c RK Singh b AD Russell,7
1,Gujarat Titans,LH Ferguson,0,1,0,0,0.0,c RK Singh b AD Russell,8
1,Gujarat Titans,AS Joseph,1,1,0,0,100.0,not out,9
1,Gujarat Titans,Yash Dayal,0,1,0,0,0.0,c & b AD Russell,10
2,Kolkata Knight Riders,SW Billings,4,4,1,0,100.0,c WP Saha b Mohammed Shami,1
2,Kolkata Knight Riders,SP Narine,5,5,1,0,100.0,c LH Ferguson b Mohammed Shami,2
2,Kolkata Knight Riders,SS Iyer,12,15,1,1,80.0,c WP Saha b Yash Dayal,3
2,Kolkata Knight Riders,N Rana,2,7,0,0,28.57,c WP Saha b LH Ferguson,4
2,Kolkata Knight Riders,RK Singh,35,28,4,1,125.0,c WP Saha b Yash Dayal,5
2,Kolkata Knight Riders,VR Iyer,17,17,2,0,100.0,c A Manohar b Rashid Khan,6
2,Kolkata Knight Riders,AD Russell,48,25,1,6,192.0,c LH Ferguson b AS Joseph,7
2,Kolkata Knight Riders,Shivam Mavi,2,4,0,0,50.0,b Rashid Khan,8
2,Kolkata Knight Riders,UT Yadav,15,15,1,1,100.0,not out,9
2,Kolkata Knight Riders,TG Southee,1,1,0,0,100.0,not out,10
