innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,1.0,0,5,4,5.0,4,0,0
1,Kolkata Knight Riders,CV Varun,3.0,0,26,0,8.67,5,2,0
1,Kolkata Knight Riders,SP Narine,4.0,0,31,0,7.75,7,0,0
1,Kolkata Knight Riders,Shivam Mavi,4.0,0,36,1,9.0,6,3,0
1,Kolkata Knight Riders,TG Southee,4.0,0,24,3,6.0,9,2,0
1,Kolkata Knight Riders,UT Yadav,4.0,0,31,1,7.75,9,0,0
2,Gujarat Titans,AS Joseph,4.0,0,31,1,7.75,12,1,0
2,Gujarat Titans,LH Ferguson,4.0,0,33,1,8.25,13,1,0
2,Gujarat Titans,Mohammed Shami,4.0,0,20,2,5.0,16,1,0
2,Gujarat Titans,Rashid Khan,4.0,0,22,2,5.5,11,0,0
2,Gujarat Titans,Yash Dayal,4.0,0,42,2,10.5,10,2,1
